TBL_NM,ITM_NM_ENG,ITM_ID,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C2_OBJ_NM,C3_OBJ_NM,C2,C1_NM_ENG,C2_NM_ENG,C3_NM_ENG,LST_CHN_DE,PRD_DE,ITM_NM,TBL_ID,UNIT_NM,C1_OBJ_NM_ENG,C2_OBJ_NM_ENG,C3_OBJ_NM_ENG,C3,DT,PRD_SE,C1,C1_NM,C2_NM,C3_NM
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,70-74 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),70,17,A,C,피부 및 피하조직의 질환 (L00-L98),여자,70 - 74세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,70-74 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),70,1.3,A,C,피부 및 피하조직의 질환 (L00-L98),여자,70 - 74세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,70-74 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),70,1.5,A,C,피부 및 피하조직의 질환 (L00-L98),여자,70 - 74세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,70-74 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),70,1.5,A,C,피부 및 피하조직의 질환 (L00-L98),여자,70 - 74세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,75-79 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),75,46,A,C,피부 및 피하조직의 질환 (L00-L98),여자,75 - 79세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,75-79 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),75,37,A,C,피부 및 피하조직의 질환 (L00-L98),여자,75 - 79세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,75-79 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),75,39,A,C,피부 및 피하조직의 질환 (L00-L98),여자,75 - 79세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,75-79 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),75,5,A,C,피부 및 피하조직의 질환 (L00-L98),여자,75 - 79세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,75-79 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),75,4.1,A,C,피부 및 피하조직의 질환 (L00-L98),여자,75 - 79세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,75-79 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),75,4.3,A,C,피부 및 피하조직의 질환 (L00-L98),여자,75 - 79세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80-84 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),80,66,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80 - 84세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80-84 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),80,74,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80 - 84세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80-84 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),80,95,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80 - 84세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80-84 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),80,9.5,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80 - 84세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80-84 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),80,10.2,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80 - 84세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80-84 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),80,12.3,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80 - 84세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80 Years old and over,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),82,244,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80 Years old and over,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),82,245,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80 Years old and over,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),82,271,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80 Years old and over,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),82,19.2,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80 Years old and over,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),82,18.2,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,80 Years old and over,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),82,19,A,C,피부 및 피하조직의 질환 (L00-L98),여자,80세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,85-89 Years old,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),85,79,A,C,피부 및 피하조직의 질환 (L00-L98),여자,85 - 89세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,85-89 Years old,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),85,84,A,C,피부 및 피하조직의 질환 (L00-L98),여자,85 - 89세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,85-89 Years old,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),85,80,A,C,피부 및 피하조직의 질환 (L00-L98),여자,85 - 89세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,85-89 Years old,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),85,20.5,A,C,피부 및 피하조직의 질환 (L00-L98),여자,85 - 89세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,85-89 Years old,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),85,20,A,C,피부 및 피하조직의 질환 (L00-L98),여자,85 - 89세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,85-89 Years old,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),85,18,A,C,피부 및 피하조직의 질환 (L00-L98),여자,85 - 89세
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,90 Years old and over,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),90,99,A,C,피부 및 피하조직의 질환 (L00-L98),여자,90세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,90 Years old and over,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),90,87,A,C,피부 및 피하조직의 질환 (L00-L98),여자,90세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,90 Years old and over,2023-09-21,2022,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),90,96,A,C,피부 및 피하조직의 질환 (L00-L98),여자,90세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,90 Years old and over,2022-09-26,2020,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),90,53.7,A,C,피부 및 피하조직의 질환 (L00-L98),여자,90세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,90 Years old and over,2022-09-26,2021,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),90,43.4,A,C,피부 및 피하조직의 질환 (L00-L98),여자,90세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,mortality rate,T5,101,per 100 thousand person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,90 Years old and over,2023-09-21,2022,사망률,DT_1B34E01,십만명당,By the cause of death(104 items),By gender,By age(by five-year age group),90,44.7,A,C,피부 및 피하조직의 질환 (L00-L98),여자,90세이상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,Age unknown,2022-09-26,2020,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),95,0,A,C,피부 및 피하조직의 질환 (L00-L98),여자,연령미상
사망원인(104항목)/성/연령(5세)별 사망자수 사망률,Deaths,T1,101,Person,사망원인별(104항목),성별,연령(5세)별,2,Diseases of the skin and subcutaneous tissue (L00-L98),Female,Age unknown,2022-09-26,2021,사망자수,DT_1B34E01,명,By the cause of death(104 items),By gender,By age(by five-year age group),95,0,A,C,피부 및 피하조직의 질환 (L00-L98),여자,연령미상
